Table 1
State,NCESID,District,Included in national analysis,Included in nonwhite & white analysis,Included in nonwhite pov & white pov analysis,Racial concentration,Poverty,Urbanicity,Enrollment,Percent Nonwhite,Percent White,Student poverty rate,"State and local revenue, per pupil, cost adjusted","Local revenue, per pupil, cost adjusted","State revenue, per pupil, cost adjusted","State and local revenue, cost adjusted","Local revenue, cost adjusted","State revenue, cost adjusted",Median household income,Median property value
Pennsylvania,4210620,Gateway School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	3,350 ",37%,63%,13%," $	17,283 "," $	12,830 "," $	4,453 "," $	57,898,153 "," $	42,978,989 "," $	14,919,164 "," $	53,470 "," $	129,600 "
Pennsylvania,4210650,General Mclane School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	2,151 ",8%,92%,12%," $	13,352 "," $	6,265 "," $	7,087 "," $	28,719,232 "," $	13,475,338 "," $	15,243,894 "," $	52,936 "," $	163,000 "
Pennsylvania,4210710,Gettysburg Area School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	2,823 ",22%,78%,16%," $	18,454 "," $	13,148 "," $	5,306 "," $	52,094,567 "," $	37,117,026 "," $	14,977,541 "," $	61,335 "," $	227,500 "
Pennsylvania,4210740,Girard School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	1,732 ",7%,93%,20%," $	12,622 "," $	5,192 "," $	7,430 "," $	21,861,825 "," $	8,992,226 "," $	12,869,599 "," $	47,933 "," $	110,400 "
Pennsylvania,4210830,Glendale School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	796 ,2%,98%,14%," $	14,053 "," $	4,047 "," $	10,006 "," $	11,185,891 "," $	3,221,182 "," $	7,964,709 "," $	40,257 "," $	76,200 "
Pennsylvania,4210860,Governor Mifflin School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	4,075 ",28%,72%,9%," $	14,556 "," $	11,123 "," $	3,433 "," $	59,315,171 "," $	45,327,368 "," $	13,987,803 "," $	62,514 "," $	168,900 "
Pennsylvania,4210870,Great Valley School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	3,977 ",28%,72%,5%," $	18,914 "," $	16,178 "," $	2,736 "," $	75,220,497 "," $	64,339,134 "," $	10,881,363 "," $	102,458 "," $	382,400 "
Pennsylvania,4210950,Greater Johnstown School District,yes,no,no,Not concentrated,high poverty,23-Suburb: Small," 	2,953 ",49%,51%,43%," $	12,132 "," $	3,689 "," $	8,444 "," $	35,826,910 "," $	10,892,521 "," $	24,934,389 "," $	27,448 "," $	51,600 "
Pennsylvania,4210980,Greater Latrobe School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,988 ",5%,95%,10%," $	12,102 "," $	7,717 "," $	4,385 "," $	48,264,287 "," $	30,777,109 "," $	17,487,178 "," $	56,334 "," $	156,700 "
Pennsylvania,4216290,Greater Nanticoke Area School District,yes,yes,no,Concentrated white,high poverty,21-Suburb: Large," 	2,236 ",11%,89%,24%," $	10,398 "," $	3,543 "," $	6,855 "," $	23,250,548 "," $	7,922,010 "," $	15,328,538 "," $	40,113 "," $	87,700 "
Pennsylvania,4211010,Greencastle-Antrim School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	3,027 ",11%,89%,7%," $	11,324 "," $	7,644 "," $	3,680 "," $	34,278,033 "," $	23,137,554 "," $	11,140,479 "," $	68,096 "," $	197,100 "
Pennsylvania,4210920,Greensburg Salem School District,yes,yes,no,Concentrated white,high poverty,21-Suburb: Large," 	2,869 ",15%,85%,23%," $	13,255 "," $	7,785 "," $	5,470 "," $	38,027,875 "," $	22,334,313 "," $	15,693,562 "," $	42,162 "," $	123,000 "
Pennsylvania,4211160,Greenville Area School District,yes,yes,no,Concentrated white,high poverty,31-Town: Fringe," 	1,315 ",5%,95%,24%," $	13,288 "," $	5,518 "," $	7,770 "," $	17,473,814 "," $	7,255,624 "," $	10,218,190 "," $	43,203 "," $	99,900 "
Pennsylvania,4211190,Greenwood School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	770 ,3%,97%,12%," $	15,519 "," $	8,405 "," $	7,114 "," $	11,949,342 "," $	6,471,547 "," $	5,477,796 "," $	57,328 "," $	162,600 "
Pennsylvania,4211220,Grove City Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	2,403 ",16%,84%,12%," $	15,016 "," $	8,779 "," $	6,237 "," $	36,082,895 "," $	21,095,371 "," $	14,987,523 "," $	51,097 "," $	140,700 "
Pennsylvania,4211310,Halifax Area School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,012 ",8%,92%,8%," $	18,145 "," $	8,519 "," $	9,626 "," $	18,362,252 "," $	8,620,890 "," $	9,741,362 "," $	59,815 "," $	162,400 "
Pennsylvania,4211340,Hamburg Area School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	2,170 ",8%,92%,12%," $	16,123 "," $	10,606 "," $	5,517 "," $	34,986,701 "," $	23,014,300 "," $	11,972,401 "," $	57,206 "," $	158,100 "
Pennsylvania,4211400,Hampton Township School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,910 ",7%,93%,4%," $	13,800 "," $	10,217 "," $	3,583 "," $	40,158,276 "," $	29,732,028 "," $	10,426,249 "," $	83,308 "," $	224,100 "
Pennsylvania,4211420,Hanover Area School District,yes,no,no,Not concentrated,high poverty,21-Suburb: Large," 	2,013 ",25%,75%,23%," $	12,401 "," $	6,549 "," $	5,852 "," $	24,963,854 "," $	13,184,115 "," $	11,779,738 "," $	41,372 "," $	85,900 "
Pennsylvania,4211450,Hanover Public School District,yes,no,no,Not concentrated,low poverty,13-City: Small," 	1,718 ",28%,72%,17%," $	15,331 "," $	11,653 "," $	3,678 "," $	26,338,765 "," $	20,020,615 "," $	6,318,150 "," $	45,241 "," $	152,500 "
Pennsylvania,4211490,Harbor Creek School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	2,098 ",5%,95%,9%," $	13,969 "," $	7,628 "," $	6,340 "," $	29,306,716 "," $	16,004,496 "," $	13,302,220 "," $	63,580 "," $	154,500 "
Pennsylvania,4211520,Harmony Area School District,yes,yes,no,Concentrated white,high poverty,42-Rural: Distant, 	296 ,1%,99%,24%," $	17,660 "," $	4,461 "," $	13,200 "," $	5,227,365 "," $	1,320,309 "," $	3,907,056 "," $	42,222 "," $	75,000 "
Pennsylvania,4211580,Harrisburg City School District,yes,yes,yes,Concentrated nonwhite,high poverty,13-City: Small," 	6,488 ",97%,3%,36%," $	16,441 "," $	7,027 "," $	9,414 "," $	106,670,321 "," $	45,593,367 "," $	61,076,954 "," $	32,688 "," $	83,800 "
Pennsylvania,4211610,Hatboro-Horsham School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	4,789 ",21%,79%,6%," $	16,806 "," $	13,761 "," $	3,044 "," $	80,481,968 "," $	65,903,267 "," $	14,578,701 "," $	83,005 "," $	291,000 "
Pennsylvania,4211670,Haverford Township School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	5,873 ",15%,85%,4%," $	15,690 "," $	13,141 "," $	2,549 "," $	92,146,580 "," $	77,177,434 "," $	14,969,147 "," $	99,043 "," $	307,600 "
Pennsylvania,4211700,Hazleton Area School District,yes,no,no,Not concentrated,high poverty,23-Suburb: Small," 	10,940 ",52%,48%,26%," $	10,527 "," $	4,945 "," $	5,582 "," $	115,166,997 "," $	54,096,338 "," $	61,070,659 "," $	43,807 "," $	117,200 "
Pennsylvania,4211760,Hempfield Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	5,741 ",6%,94%,10%," $	13,699 "," $	8,825 "," $	4,873 "," $	78,643,979 "," $	50,666,985 "," $	27,976,995 "," $	58,133 "," $	156,700 "
Pennsylvania,4211790,Hempfield School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	6,811 ",25%,75%,9%," $	15,012 "," $	11,168 "," $	3,845 "," $	102,249,176 "," $	76,063,265 "," $	26,185,910 "," $	69,557 "," $	200,700 "
Pennsylvania,4211820,Hermitage School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,072 ",15%,85%,15%," $	13,176 "," $	8,410 "," $	4,767 "," $	27,301,395 "," $	17,424,511 "," $	9,876,884 "," $	55,194 "," $	134,700 "
Pennsylvania,4211880,Highlands School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,615 ",17%,83%,19%," $	13,087 "," $	6,377 "," $	6,709 "," $	34,222,044 "," $	16,677,000 "," $	17,545,044 "," $	45,627 "," $	86,900 "
Pennsylvania,4211940,Hollidaysburg Area School District,yes,yes,yes,Concentrated white,low poverty,23-Suburb: Small," 	3,403 ",5%,95%,12%," $	12,442 "," $	7,117 "," $	5,325 "," $	42,338,745 "," $	24,217,623 "," $	18,121,122 "," $	52,475 "," $	163,400 "
Pennsylvania,4213290,Homer-Center School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant, 	847 ,5%,95%,16%," $	16,844 "," $	7,694 "," $	9,150 "," $	14,266,997 "," $	6,517,012 "," $	7,749,985 "," $	48,545 "," $	89,200 "
Pennsylvania,4212030,Hopewell Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,118 ",8%,92%,9%," $	15,456 "," $	8,133 "," $	7,324 "," $	32,736,435 "," $	17,225,178 "," $	15,511,257 "," $	62,967 "," $	135,000 "
Pennsylvania,4212090,Huntingdon Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,943 ",4%,96%,18%," $	12,723 "," $	6,044 "," $	6,679 "," $	24,721,424 "," $	11,744,264 "," $	12,977,160 "," $	44,956 "," $	127,800 "
Pennsylvania,4212150,Indiana Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	2,817 ",12%,88%,14%," $	17,209 "," $	11,456 "," $	5,754 "," $	48,478,058 "," $	32,270,390 "," $	16,207,668 "," $	41,575 "," $	142,900 "
Pennsylvania,4212170,Interboro School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,394 ",19%,81%,13%," $	14,840 "," $	9,988 "," $	4,851 "," $	50,366,052 "," $	33,900,709 "," $	16,465,344 "," $	59,154 "," $	162,200 "
Pennsylvania,4212210,Iroquois School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	1,178 ",12%,88%,19%," $	14,380 "," $	4,924 "," $	9,456 "," $	16,939,962 "," $	5,800,515 "," $	11,139,446 "," $	49,567 "," $	87,000 "
Pennsylvania,4212300,Jamestown Area School District,yes,yes,no,Concentrated white,high poverty,42-Rural: Distant, 	511 ,3%,97%,22%," $	16,149 "," $	6,612 "," $	9,538 "," $	8,252,330 "," $	3,378,554 "," $	4,873,776 "," $	46,179 "," $	105,700 "
Pennsylvania,4212330,Jeannette City School District,yes,no,no,Not concentrated,high poverty,21-Suburb: Large," 	1,029 ",30%,70%,27%," $	14,800 "," $	5,012 "," $	9,788 "," $	15,229,097 "," $	5,156,920 "," $	10,072,177 "," $	41,165 "," $	84,500 "
Pennsylvania,4212390,Jefferson-Morgan School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	771 ,5%,95%,16%," $	15,589 "," $	5,715 "," $	9,874 "," $	12,019,394 "," $	4,406,335 "," $	7,613,059 "," $	52,083 "," $	79,400 "
Pennsylvania,4212420,Jenkintown School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large, 	655 ,22%,78%,10%," $	18,542 "," $	15,051 "," $	3,491 "," $	12,144,899 "," $	9,858,596 "," $	2,286,303 "," $	69,750 "," $	279,300 "
Pennsylvania,4212480,Jersey Shore Area School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	2,465 ",3%,97%,14%," $	14,319 "," $	6,358 "," $	7,961 "," $	35,296,131 "," $	15,672,159 "," $	19,623,972 "," $	53,782 "," $	134,700 "
Pennsylvania,4212540,Jim Thorpe Area School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	1,987 ",22%,78%,15%," $	19,346 "," $	15,276 "," $	4,070 "," $	38,439,936 "," $	30,352,631 "," $	8,087,305 "," $	51,726 "," $	161,200 "
Pennsylvania,4212570,Johnsonburg Area School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	607 ,6%,94%,18%," $	15,811 "," $	4,356 "," $	11,455 "," $	9,597,085 "," $	2,644,133 "," $	6,952,952 "," $	46,321 "," $	63,900 "
Pennsylvania,4212600,Juniata County School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	2,867 ",9%,91%,15%," $	11,522 "," $	5,583 "," $	5,940 "," $	33,034,826 "," $	16,006,048 "," $	17,028,778 "," $	48,992 "," $	145,300 "
Pennsylvania,4212630,Juniata Valley School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	728 ,1%,99%,13%," $	15,148 "," $	5,542 "," $	9,606 "," $	11,027,898 "," $	4,034,737 "," $	6,993,161 "," $	49,449 "," $	128,100 "
Pennsylvania,4212660,Kane Area School District,yes,yes,no,Concentrated white,high poverty,41-Rural: Fringe," 	1,175 ",4%,96%,23%," $	13,260 "," $	3,763 "," $	9,497 "," $	15,580,096 "," $	4,421,032 "," $	11,159,064 "," $	44,491 "," $	66,500 "
Pennsylvania,4209600,Karns City Area School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,499 ",1%,99%,13%," $	13,557 "," $	4,733 "," $	8,824 "," $	20,322,385 "," $	7,094,486 "," $	13,227,899 "," $	51,024 "," $	114,000 "
Pennsylvania,4212690,Kennett Consolidated School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	4,169 ",49%,51%,9%," $	15,477 "," $	12,452 "," $	3,025 "," $	64,523,388 "," $	51,912,359 "," $	12,611,029 "," $	95,090 "," $	369,000 "
Pennsylvania,4212725,Keystone Central School District,yes,yes,no,Concentrated white,high poverty,41-Rural: Fringe," 	4,025 ",6%,94%,20%," $	15,129 "," $	7,112 "," $	8,017 "," $	60,893,463 "," $	28,626,532 "," $	32,266,931 "," $	46,714 "," $	120,800 "
Pennsylvania,4212750,Keystone Oaks School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	1,873 ",15%,85%,15%," $	17,937 "," $	13,269 "," $	4,669 "," $	33,596,866 "," $	24,852,073 "," $	8,744,793 "," $	56,795 "," $	128,600 "
Pennsylvania,4212720,Keystone School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,032 ",2%,98%,15%," $	14,229 "," $	4,768 "," $	9,461 "," $	14,684,200 "," $	4,920,533 "," $	9,763,667 "," $	49,782 "," $	108,100 "
Pennsylvania,4212840,Kiski Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,645 ",7%,93%,14%," $	12,956 "," $	6,392 "," $	6,564 "," $	47,223,009 "," $	23,297,559 "," $	23,925,450 "," $	51,478 "," $	116,400 "
Pennsylvania,4212930,Kutztown Area School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	1,337 ",11%,89%,11%," $	20,488 "," $	15,163 "," $	5,325 "," $	27,392,002 "," $	20,272,887 "," $	7,119,115 "," $	59,413 "," $	184,100 "
Pennsylvania,4212990,Lackawanna Trail School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	1,019 ",5%,95%,13%," $	19,048 "," $	9,347 "," $	9,700 "," $	19,409,406 "," $	9,524,779 "," $	9,884,627 "," $	55,866 "," $	175,000 "
Pennsylvania,4213020,Lake-Lehman School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,860 ",3%,97%,10%," $	14,200 "," $	8,041 "," $	6,159 "," $	26,412,106 "," $	14,956,130 "," $	11,455,976 "," $	60,099 "," $	186,200 "
Pennsylvania,4213050,Lakeland School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,457 ",4%,96%,11%," $	12,676 "," $	6,590 "," $	6,086 "," $	18,468,323 "," $	9,601,511 "," $	8,866,812 "," $	54,502 "," $	169,600 "
Pennsylvania,4213080,Lakeview School District,yes,yes,no,Concentrated white,high poverty,42-Rural: Distant," 	1,089 ",3%,97%,22%," $	13,763 "," $	5,063 "," $	8,700 "," $	14,987,371 "," $	5,513,265 "," $	9,474,106 "," $	49,449 "," $	127,300 "
Pennsylvania,4213110,Lampeter-Strasburg School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,996 ",13%,87%,8%," $	15,073 "," $	11,848 "," $	3,225 "," $	45,159,429 "," $	35,497,308 "," $	9,662,120 "," $	68,029 "," $	214,600 "
Pennsylvania,4213140,Lancaster School District,yes,yes,yes,Concentrated nonwhite,high poverty,13-City: Small," 	11,151 ",87%,13%,32%," $	14,483 "," $	6,725 "," $	7,758 "," $	161,495,332 "," $	74,989,903 "," $	86,505,429 "," $	39,917 "," $	124,100 "
Pennsylvania,4213320,Laurel Highlands School District,yes,yes,no,Concentrated white,high poverty,23-Suburb: Small," 	2,991 ",12%,88%,24%," $	13,555 "," $	6,357 "," $	7,198 "," $	40,543,437 "," $	19,012,855 "," $	21,530,582 "," $	41,542 "," $	112,200 "
Pennsylvania,4213380,Laurel School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,196 ",3%,97%,11%," $	13,647 "," $	4,886 "," $	8,761 "," $	16,321,564 "," $	5,843,126 "," $	10,478,439 "," $	56,029 "," $	141,300 "
Pennsylvania,4213440,Lebanon School District,yes,no,no,Not concentrated,high poverty,13-City: Small," 	4,938 ",70%,30%,30%," $	11,594 "," $	3,896 "," $	7,697 "," $	57,248,780 "," $	19,239,443 "," $	38,009,337 "," $	36,361 "," $	89,400 "
Pennsylvania,4213470,Leechburg Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large, 	756 ,4%,96%,18%," $	16,567 "," $	8,045 "," $	8,523 "," $	12,525,002 "," $	6,081,865 "," $	6,443,137 "," $	46,941 "," $	99,200 "
Pennsylvania,4213500,Lehighton Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,358 ",9%,91%,17%," $	14,589 "," $	8,829 "," $	5,760 "," $	34,399,720 "," $	20,817,914 "," $	13,581,806 "," $	52,869 "," $	158,800 "
Pennsylvania,4213590,Lewisburg Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,940 ",19%,81%,11%," $	16,288 "," $	12,375 "," $	3,913 "," $	31,598,802 "," $	24,007,704 "," $	7,591,098 "," $	52,008 "," $	196,000 "
Pennsylvania,4213710,Ligonier Valley School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	1,591 ",2%,98%,11%," $	15,255 "," $	9,455 "," $	5,799 "," $	24,269,996 "," $	15,043,321 "," $	9,226,675 "," $	48,690 "," $	144,100 "
Pennsylvania,4214460,Line Mountain School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,212 ",3%,97%,18%," $	14,072 "," $	6,024 "," $	8,048 "," $	17,055,386 "," $	7,301,646 "," $	9,753,740 "," $	52,079 "," $	124,400 "
Pennsylvania,4213980,Littlestown Area School District,yes,yes,yes,Concentrated white,low poverty,31-Town: Fringe," 	1,816 ",9%,91%,10%," $	14,782 "," $	8,812 "," $	5,970 "," $	26,844,459 "," $	16,002,154 "," $	10,842,306 "," $	63,825 "," $	205,200 "
Pennsylvania,4214100,Lower Dauphin School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,675 ",14%,86%,8%," $	14,215 "," $	9,525 "," $	4,691 "," $	52,241,741 "," $	35,003,980 "," $	17,237,761 "," $	71,639 "," $	196,500 "
Pennsylvania,4214160,Lower Merion School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	8,355 ",26%,74%,4%," $	23,863 "," $	20,657 "," $	3,206 "," $	199,377,450 "," $	172,590,875 "," $	26,786,575 "," $	117,914 "," $	558,600 "
Pennsylvania,4214190,Lower Moreland Township School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,208 ",22%,78%,5%," $	16,930 "," $	14,009 "," $	2,922 "," $	37,382,297 "," $	30,930,986 "," $	6,451,311 "," $	101,893 "," $	396,300 "
Pennsylvania,4214310,Loyalsock Township School District,yes,yes,yes,Concentrated white,low poverty,23-Suburb: Small," 	1,470 ",18%,82%,15%," $	13,880 "," $	9,987 "," $	3,893 "," $	20,404,256 "," $	14,681,436 "," $	5,722,820 "," $	45,072 "," $	171,900 "
Pennsylvania,4214430,Mahanoy Area School District,yes,yes,no,Concentrated white,high poverty,32-Town: Distant, 	988 ,17%,83%,24%," $	15,349 "," $	4,945 "," $	10,404 "," $	15,164,460 "," $	4,885,486 "," $	10,278,974 "," $	39,091 "," $	48,700 "
Pennsylvania,4214550,Manheim Central School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	2,922 ",13%,87%,10%," $	15,425 "," $	11,089 "," $	4,337 "," $	45,073,027 "," $	32,400,797 "," $	12,672,230 "," $	63,579 "," $	200,200 "
Pennsylvania,4214580,Manheim Township School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	5,744 ",32%,68%,8%," $	13,887 "," $	11,234 "," $	2,653 "," $	79,765,860 "," $	64,528,401 "," $	15,237,459 "," $	71,116 "," $	228,800 "
Pennsylvania,4214730,Marion Center Area School District,yes,yes,no,Concentrated white,high poverty,42-Rural: Distant," 	1,403 ",1%,99%,27%," $	15,282 "," $	5,342 "," $	9,940 "," $	21,440,412 "," $	7,494,440 "," $	13,945,971 "," $	52,100 "," $	106,300 "
Pennsylvania,4214760,Marple Newtown School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,242 ",12%,88%,5%," $	19,957 "," $	16,740 "," $	3,217 "," $	64,699,852 "," $	54,270,405 "," $	10,429,447 "," $	82,596 "," $	354,700 "
Pennsylvania,4214790,Mars Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,252 ",4%,96%,3%," $	12,023 "," $	8,735 "," $	3,288 "," $	39,099,783 "," $	28,405,740 "," $	10,694,043 "," $	91,216 "," $	279,400 "
Pennsylvania,4214880,Mcguffey School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,695 ",3%,97%,8%," $	15,807 "," $	7,407 "," $	8,400 "," $	26,793,332 "," $	12,555,256 "," $	14,238,076 "," $	62,521 "," $	171,000 "
Pennsylvania,4214940,Mckeesport Area School District,yes,no,no,Not concentrated,high poverty,21-Suburb: Large," 	3,566 ",54%,46%,28%," $	12,006 "," $	3,444 "," $	8,562 "," $	42,812,321 "," $	12,281,202 "," $	30,531,119 "," $	35,244 "," $	63,500 "
Pennsylvania,4215030,Mechanicsburg Area School District,yes,yes,yes,Concentrated white,low poverty,21-Suburb: Large," 	3,852 ",21%,79%,10%," $	14,231 "," $	10,901 "," $	3,329 "," $	54,816,944 "," $	41,991,851 "," $	12,825,093 "," $	63,628 "," $	181,600 "
Pennsylvania,4215120,Mercer Area School District,yes,yes,no,Concentrated white,high poverty,31-Town: Fringe," 	1,126 ",4%,96%,21%," $	13,925 "," $	6,560 "," $	7,365 "," $	15,679,919 "," $	7,386,493 "," $	8,293,426 "," $	51,388 "," $	133,800 "
Pennsylvania,4214250,Methacton School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	4,862 ",28%,72%,4%," $	16,795 "," $	13,405 "," $	3,390 "," $	81,658,863 "," $	65,175,017 "," $	16,483,846 "," $	102,043 "," $	344,500 "
Pennsylvania,4215150,Meyersdale Area School District,yes,yes,no,Concentrated white,high poverty,41-Rural: Fringe, 	859 ,1%,99%,28%," $	14,550 "," $	3,496 "," $	11,055 "," $	12,498,470 "," $	3,002,641 "," $	9,495,829 "," $	47,038 "," $	92,200 "
Pennsylvania,4215170,Mid Valley School District,yes,yes,no,Concentrated white,high poverty,21-Suburb: Large," 	1,773 ",17%,83%,21%," $	12,041 "," $	8,261 "," $	3,780 "," $	21,348,365 "," $	14,647,040 "," $	6,701,325 "," $	43,428 "," $	135,000 "
Pennsylvania,4215210,Midd-West School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	2,119 ",3%,97%,19%," $	15,224 "," $	8,122 "," $	7,102 "," $	32,259,962 "," $	17,210,390 "," $	15,049,572 "," $	49,102 "," $	138,000 "
Pennsylvania,4215240,Middletown Area School District,yes,no,no,Not concentrated,low poverty,21-Suburb: Large," 	2,329 ",32%,68%,15%," $	16,422 "," $	10,901 "," $	5,521 "," $	38,246,358 "," $	25,388,822 "," $	12,857,536 "," $	52,768 "," $	135,700 "
Pennsylvania,4215270,Midland Borough School District,yes,no,no,Not concentrated,high poverty,31-Town: Fringe, 	299 ,38%,62%,31%," $	16,558 "," $	4,404 "," $	12,154 "," $	4,950,933 "," $	1,316,904 "," $	3,634,029 "," $	28,646 "," $	65,600 "
Pennsylvania,4215290,Mifflin County School District,yes,yes,no,Concentrated white,high poverty,32-Town: Distant," 	5,060 ",8%,92%,22%," $	13,226 "," $	6,394 "," $	6,832 "," $	66,924,669 "," $	32,354,603 "," $	34,570,066 "," $	41,768 "," $	99,700 "
Pennsylvania,4226010,Mifflinburg Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,983 ",7%,93%,11%," $	13,639 "," $	7,288 "," $	6,351 "," $	27,046,525 "," $	14,452,174 "," $	12,594,351 "," $	50,290 "," $	154,600 "
Pennsylvania,4215330,Millcreek Township School District,yes,yes,yes,Concentrated white,low poverty,22-Suburb: Mid-size," 	6,931 ",13%,87%,11%," $	12,673 "," $	8,797 "," $	3,876 "," $	87,837,445 "," $	60,973,072 "," $	26,864,373 "," $	57,342 "," $	155,500 "
Pennsylvania,4215360,Millersburg Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant, 	821 ,6%,94%,14%," $	14,656 "," $	7,802 "," $	6,853 "," $	12,032,369 "," $	6,405,831 "," $	5,626,537 "," $	51,199 "," $	116,600 "
Pennsylvania,4215450,Millville Area School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant, 	675 ,3%,97%,15%," $	16,885 "," $	8,044 "," $	8,841 "," $	11,397,502 "," $	5,429,769 "," $	5,967,733 "," $	52,773 "," $	167,000 "
Pennsylvania,4215480,Milton Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	2,090 ",10%,90%,17%," $	13,553 "," $	6,580 "," $	6,973 "," $	28,326,533 "," $	13,752,078 "," $	14,574,455 "," $	46,514 "," $	118,600 "
Pennsylvania,4215510,Minersville Area School District,yes,yes,yes,Concentrated white,low poverty,32-Town: Distant," 	1,211 ",10%,90%,17%," $	12,871 "," $	6,299 "," $	6,571 "," $	15,586,245 "," $	7,628,637 "," $	7,957,608 "," $	41,929 "," $	77,100 "
Pennsylvania,4215540,Mohawk Area School District,yes,yes,yes,Concentrated white,low poverty,41-Rural: Fringe," 	1,461 ",4%,96%,14%," $	14,279 "," $	4,559 "," $	9,720 "," $	20,861,284 "," $	6,660,042 "," $	14,201,242 "," $	52,649 "," $	112,300 "
Pennsylvania,4215600,Monessen City School District,yes,no,no,Not concentrated,high poverty,23-Suburb: Small, 	865 ,51%,49%,23%," $	14,668 "," $	4,866 "," $	9,802 "," $	12,687,491 "," $	4,209,099 "," $	8,478,392 "," $	36,319 "," $	73,800 "
Pennsylvania,4217100,Moniteau School District,yes,yes,yes,Concentrated white,low poverty,42-Rural: Distant," 	1,320 ",2%,98%,14%," $	13,687 "," $	4,948 "," $	8,739 "," $	18,066,851 "," $	6,531,062 "," $	11,535,789 "," $	50,852 "," $	134,600 "
